Id,Zip Code,Status,Days,Created at
8594,629153,enable,5,2/24/2018
8595,629154,enable,5,2/24/2018
8596,629155,enable,5,2/24/2018
8597,629156,enable,5,2/24/2018
8598,629157,enable,5,2/24/2018
8599,629158,enable,5,2/24/2018
8600,629159,enable,5,2/24/2018
8601,629160,enable,5,2/24/2018
8602,629161,enable,5,2/24/2018
8603,629162,enable,5,2/24/2018
8604,629163,enable,5,2/24/2018
8605,629164,enable,5,2/24/2018
8606,629165,enable,5,2/24/2018
8607,629166,enable,5,2/24/2018
8608,629167,enable,5,2/24/2018
8609,629168,enable,5,2/24/2018
8610,629169,enable,5,2/24/2018
8611,629170,enable,5,2/24/2018
8612,629171,enable,5,2/24/2018
8613,629172,enable,5,2/24/2018
8614,629173,enable,5,2/24/2018
8615,629174,enable,5,2/24/2018
8616,629175,enable,5,2/24/2018
8617,629176,enable,5,2/24/2018
8618,629177,enable,5,2/24/2018
8619,629178,enable,5,2/24/2018
8620,629179,enable,5,2/24/2018
8621,629189,enable,5,2/24/2018
8622,629191,enable,5,2/24/2018
8623,629193,enable,5,2/24/2018
8624,629202,enable,5,2/24/2018
8625,629203,enable,5,2/24/2018
8626,629251,enable,5,2/24/2018
8627,629252,enable,5,2/24/2018
8628,629253,enable,5,2/24/2018
8629,629303,enable,5,2/24/2018
8630,629304,enable,5,2/24/2018
8631,629305,enable,5,2/24/2018
8632,629401,enable,5,2/24/2018
8633,629504,enable,5,2/24/2018
8634,629603,enable,5,2/24/2018
8635,629702,enable,5,2/24/2018
8636,629704,enable,5,2/24/2018
8637,629707,enable,5,2/24/2018
8638,629708,enable,5,2/24/2018
8639,629802,enable,5,2/24/2018
8640,629803,enable,5,2/24/2018
8641,629804,enable,5,2/24/2018
8642,629805,enable,5,2/24/2018
8643,629806,enable,5,2/24/2018
8644,629807,enable,5,2/24/2018
8645,629808,enable,5,2/24/2018
8646,629851,enable,5,2/24/2018
8647,629855,enable,5,2/24/2018
8648,629902,enable,5,2/24/2018
8649,630001,enable,5,2/24/2018
8650,630002,enable,5,2/24/2018
8651,630003,enable,5,2/24/2018
8652,630004,enable,5,2/24/2018
8653,630005,enable,5,2/24/2018
8654,630006,enable,5,2/24/2018
8655,630102,enable,5,2/24/2018
8656,630103,enable,5,2/24/2018
8657,630104,enable,5,2/24/2018
8658,630105,enable,5,2/24/2018
8659,630106,enable,5,2/24/2018
8660,630107,enable,5,2/24/2018
8661,630202,enable,5,2/24/2018
8662,630204,enable,5,2/24/2018
8663,630206,enable,5,2/24/2018
8664,630207,enable,5,2/24/2018
8665,630208,enable,5,2/24/2018
8666,630212,enable,5,2/24/2018
8667,630214,enable,5,2/24/2018
8668,630215,enable,5,2/24/2018
8669,630301,enable,5,2/24/2018
8670,630302,enable,5,2/24/2018
8671,630303,enable,5,2/24/2018
8672,630305,enable,5,2/24/2018
8673,630306,enable,5,2/24/2018
8674,630307,enable,5,2/24/2018
8675,630309,enable,5,2/24/2018
8676,630310,enable,5,2/24/2018
8677,630311,enable,5,2/24/2018
8678,630312,enable,5,2/24/2018
8679,630314,enable,5,2/24/2018
8680,630318,enable,5,2/24/2018
8681,630321,enable,5,2/24/2018
8682,630408,enable,5,2/24/2018
8683,630410,enable,5,2/24/2018
8684,630501,enable,5,2/24/2018
8685,630502,enable,5,2/24/2018
8686,630551,enable,5,2/24/2018
8687,630552,enable,5,2/24/2018
8688,630553,enable,5,2/24/2018
8689,630554,enable,5,2/24/2018
8690,630555,enable,5,2/24/2018
8691,630556,enable,5,2/24/2018
8692,630557,enable,5,2/24/2018
8693,630558,enable,5,2/24/2018
8694,630559,enable,5,2/24/2018
8695,630561,enable,5,2/24/2018
8696,630562,enable,5,2/24/2018
8697,630565,enable,5,2/24/2018
8698,630566,enable,5,2/24/2018
8699,630602,enable,5,2/24/2018
8700,630606,enable,5,2/24/2018
8701,630609,enable,5,2/24/2018
8702,630702,enable,5,2/24/2018
8703,630709,enable,5,2/24/2018
8704,631001,enable,5,2/24/2018
8705,631002,enable,5,2/24/2018
8706,631003,enable,5,2/24/2018
8707,631004,enable,5,2/24/2018
8708,631006,enable,5,2/24/2018
8709,631051,enable,5,2/24/2018
8710,631101,enable,5,2/24/2018
8711,631151,enable,5,2/24/2018
8712,631152,enable,5,2/24/2018
8713,631204,enable,5,2/24/2018
8714,631209,enable,5,2/24/2018
8715,631211,enable,5,2/24/2018
8716,631213,enable,5,2/24/2018
8717,631553,enable,5,2/24/2018
8718,631603,enable,5,2/24/2018
8719,631606,enable,5,2/24/2018
8720,632105,enable,5,2/24/2018
8721,632201,enable,5,2/24/2018
8722,632203,enable,5,2/24/2018
8723,632301,enable,5,2/24/2018
8724,632312,enable,5,2/24/2018
8725,632313,enable,5,2/24/2018
8726,632314,enable,5,2/24/2018
8727,632315,enable,5,2/24/2018
8728,632316,enable,5,2/24/2018
8729,632317,enable,5,2/24/2018
8730,632318,enable,5,2/24/2018
8731,632319,enable,5,2/24/2018
8732,632326,enable,5,2/24/2018
8733,632402,enable,5,2/24/2018
8734,632405,enable,5,2/24/2018
8735,632504,enable,5,2/24/2018
8736,632506,enable,5,2/24/2018
8737,632507,enable,5,2/24/2018
8738,632508,enable,5,2/24/2018
8739,632510,enable,5,2/24/2018
8740,632511,enable,5,2/24/2018
8741,632512,enable,5,2/24/2018
8742,632514,enable,5,2/24/2018
8743,632516,enable,5,2/24/2018
8744,632517,enable,5,2/24/2018
8745,632518,enable,5,2/24/2018
8746,632519,enable,5,2/24/2018
8747,632520,enable,5,2/24/2018
8748,632521,enable,5,2/24/2018
8749,632531,enable,5,2/24/2018
8750,632602,enable,5,2/24/2018
8751,635001,enable,5,2/24/2018
8752,635002,enable,5,2/24/2018
8753,635101,enable,5,2/24/2018
8754,635104,enable,5,2/24/2018
8755,635106,enable,5,2/24/2018
8756,635108,enable,5,2/24/2018
8757,635111,enable,5,2/24/2018
8758,635112,enable,5,2/24/2018
8759,635115,enable,5,2/24/2018
8760,635120,enable,5,2/24/2018
8761,635122,enable,5,2/24/2018
8762,635124,enable,5,2/24/2018
8763,635202,enable,5,2/24/2018
8764,635203,enable,5,2/24/2018
8765,635204,enable,5,2/24/2018
8766,635205,enable,5,2/24/2018
8767,635301,enable,5,2/24/2018
8768,635302,enable,5,2/24/2018
8769,635303,enable,5,2/24/2018
8770,635305,enable,5,2/24/2018
8771,635601,enable,5,2/24/2018
8772,635751,enable,5,2/24/2018
8773,635752,enable,5,2/24/2018
8774,635754,enable,5,2/24/2018
8775,635801,enable,5,2/24/2018
8776,635802,enable,5,2/24/2018
8777,635804,enable,5,2/24/2018
8778,635805,enable,5,2/24/2018
8779,635807,enable,5,2/24/2018
8780,635808,enable,5,2/24/2018
8781,635809,enable,5,2/24/2018
8782,635810,enable,5,2/24/2018
8783,635811,enable,5,2/24/2018
8784,635812,enable,5,2/24/2018
8785,635813,enable,5,2/24/2018
8786,635814,enable,5,2/24/2018
8787,635851,enable,5,2/24/2018
8788,636102,enable,5,2/24/2018
8789,636103,enable,5,2/24/2018
8790,636104,enable,5,2/24/2018
8791,636105,enable,5,2/24/2018
8792,636107,enable,5,2/24/2018
8793,636108,enable,5,2/24/2018
8794,636109,enable,5,2/24/2018
8795,636112,enable,5,2/24/2018
8796,636115,enable,5,2/24/2018
8797,636117,enable,5,2/24/2018
8798,636119,enable,5,2/24/2018
8799,636121,enable,5,2/24/2018
8800,636122,enable,5,2/24/2018
8801,636141,enable,5,2/24/2018
8802,636203,enable,5,2/24/2018
8803,636301,enable,5,2/24/2018
8804,636304,enable,5,2/24/2018
8805,636309,enable,5,2/24/2018
8806,636351,enable,5,2/24/2018
8807,636401,enable,5,2/24/2018
8808,636402,enable,5,2/24/2018
8809,636403,enable,5,2/24/2018
8810,636404,enable,5,2/24/2018
8811,636406,enable,5,2/24/2018
8812,636407,enable,5,2/24/2018
8813,636451,enable,5,2/24/2018
8814,636452,enable,5,2/24/2018
8815,636453,enable,5,2/24/2018
8816,636454,enable,5,2/24/2018
8817,636455,enable,5,2/24/2018
8818,636502,enable,5,2/24/2018
8819,636701,enable,5,2/24/2018
8820,636704,enable,5,2/24/2018
8821,636705,enable,5,2/24/2018
8822,636803,enable,5,2/24/2018
8823,636804,enable,5,2/24/2018
8824,636807,enable,5,2/24/2018
8825,636809,enable,5,2/24/2018
8826,636813,enable,5,2/24/2018
8827,637013,enable,5,2/24/2018
8828,637015,enable,5,2/24/2018
8829,637018,enable,5,2/24/2018
8830,637021,enable,5,2/24/2018
8831,637101,enable,5,2/24/2018
8832,637102,enable,5,2/24/2018
8833,637103,enable,5,2/24/2018
8834,637105,enable,5,2/24/2018
8835,637201,enable,5,2/24/2018
8836,637202,enable,5,2/24/2018
8837,637203,enable,5,2/24/2018
8838,637205,enable,5,2/24/2018
8839,637206,enable,5,2/24/2018
8840,637208,enable,5,2/24/2018
8841,637209,enable,5,2/24/2018
8842,637210,enable,5,2/24/2018
8843,637213,enable,5,2/24/2018
8844,637214,enable,5,2/24/2018
8845,637301,enable,5,2/24/2018
8846,637302,enable,5,2/24/2018
8847,637303,enable,5,2/24/2018
8848,637304,enable,5,2/24/2018
8849,637401,enable,5,2/24/2018
8850,637402,enable,5,2/24/2018
8851,637403,enable,5,2/24/2018
8852,637406,enable,5,2/24/2018
8853,637408,enable,5,2/24/2018
8854,637410,enable,5,2/24/2018
8855,637412,enable,5,2/24/2018
8856,637501,enable,5,2/24/2018
8857,637502,enable,5,2/24/2018
8858,637503,enable,5,2/24/2018
8859,637504,enable,5,2/24/2018
8860,637505,enable,5,2/24/2018
8861,638101,enable,5,2/24/2018
8862,638103,enable,5,2/24/2018
8863,638105,enable,5,2/24/2018
8864,638106,enable,5,2/24/2018
8865,638111,enable,5,2/24/2018
8866,638181,enable,5,2/24/2018
8867,638313,enable,5,2/24/2018
8868,638314,enable,5,2/24/2018
8869,638315,enable,5,2/24/2018
8870,638327,enable,5,2/24/2018
8871,638401,enable,5,2/24/2018
8872,638402,enable,5,2/24/2018
8873,638451,enable,5,2/24/2018
8874,638452,enable,5,2/24/2018
8875,638453,enable,5,2/24/2018
8876,638455,enable,5,2/24/2018
8877,638456,enable,5,2/24/2018
8878,638457,enable,5,2/24/2018
8879,638458,enable,5,2/24/2018
8880,638459,enable,5,2/24/2018
8881,638460,enable,5,2/24/2018
8882,638466,enable,5,2/24/2018
8883,638476,enable,5,2/24/2018
8884,638502,enable,5,2/24/2018
8885,638505,enable,5,2/24/2018
8886,638506,enable,5,2/24/2018
8887,638512,enable,5,2/24/2018
8888,638656,enable,5,2/24/2018
8889,638657,enable,5,2/24/2018
8890,638660,enable,5,2/24/2018
8891,638661,enable,5,2/24/2018
8892,638672,enable,5,2/24/2018
8893,638673,enable,5,2/24/2018
8894,638701,enable,5,2/24/2018
8895,638702,enable,5,2/24/2018
8896,638703,enable,5,2/24/2018
8897,638706,enable,5,2/24/2018
8898,638751,enable,5,2/24/2018
8899,638752,enable,5,2/24/2018
8900,638812,enable,5,2/24/2018
8901,639110,enable,5,2/24/2018
8902,639112,enable,5,2/24/2018
8903,641101,enable,5,2/24/2018
8904,641104,enable,5,2/24/2018
8905,641110,enable,5,2/24/2018
8906,641113,enable,5,2/24/2018
8907,641301,enable,5,2/24/2018
8908,641302,enable,5,2/24/2018
8909,641305,enable,5,2/24/2018
8910,641653,enable,5,2/24/2018
8911,641655,enable,5,2/24/2018
8912,641659,enable,5,2/24/2018
8913,641671,enable,5,2/24/2018
8914,641697,enable,5,2/24/2018
8915,642106,enable,5,2/24/2018
8916,642107,enable,5,2/24/2018
8917,642111,enable,5,2/24/2018
8918,642112,enable,5,2/24/2018
8919,642113,enable,5,2/24/2018
8920,642122,enable,5,2/24/2018
8921,642126,enable,5,2/24/2018
8922,642128,enable,5,2/24/2018
8923,642129,enable,5,2/24/2018
8924,642130,enable,5,2/24/2018
8925,642132,enable,5,2/24/2018
8926,642154,enable,5,2/24/2018
8927,642201,enable,5,2/24/2018
8928,642202,enable,5,2/24/2018
8929,642203,enable,5,2/24/2018
8930,642204,enable,5,2/24/2018
8931,642205,enable,5,2/24/2018
8932,642206,enable,5,2/24/2018
8933,642207,enable,5,2/24/2018
8934,643001,enable,5,2/24/2018
8935,643002,enable,5,2/24/2018
8936,643003,enable,5,2/24/2018
8937,643004,enable,5,2/24/2018
8938,643005,enable,5,2/24/2018
8939,643006,enable,5,2/24/2018
8940,643007,enable,5,2/24/2018
8941,643101,enable,5,2/24/2018
8942,643102,enable,5,2/24/2018
8943,643103,enable,5,2/24/2018
8944,643104,enable,5,2/24/2018
8945,643105,enable,5,2/24/2018
8946,643201,enable,5,2/24/2018
8947,643202,enable,5,2/24/2018
8948,643203,enable,5,2/24/2018
8949,643204,enable,5,2/24/2018
8950,643206,enable,5,2/24/2018
8951,643207,enable,5,2/24/2018
8952,643211,enable,5,2/24/2018
8953,643212,enable,5,2/24/2018
8954,643213,enable,5,2/24/2018
8955,643214,enable,5,2/24/2018
8956,643215,enable,5,2/24/2018
8957,643217,enable,5,2/24/2018
8958,643221,enable,5,2/24/2018
8959,643224,enable,5,2/24/2018
8960,643225,enable,5,2/24/2018
8961,643226,enable,5,2/24/2018
8962,643231,enable,5,2/24/2018
8963,643232,enable,5,2/24/2018
8964,643233,enable,5,2/24/2018
8965,643234,enable,5,2/24/2018
8966,643237,enable,5,2/24/2018
8967,643238,enable,5,2/24/2018
8968,643240,enable,5,2/24/2018
8969,643241,enable,5,2/24/2018
8970,643243,enable,5,2/24/2018
8971,643270,enable,5,2/24/2018
8972,643282,enable,5,2/24/2018
8973,641009,enable,5,2/24/2018
8974,641012,enable,5,2/24/2018
8975,641014,enable,5,2/24/2018
8976,641027,enable,5,2/24/2018
8977,641035,enable,5,2/24/2018
8978,641037,enable,5,2/24/2018
8979,641044,enable,5,2/24/2018
8980,641048,enable,5,2/24/2018
8981,641062,enable,5,2/24/2018
8982,641601,enable,5,2/24/2018
8983,641602,enable,5,2/24/2018
8984,641603,enable,5,2/24/2018
8985,641604,enable,5,2/24/2018
8986,641605,enable,5,2/24/2018
8987,641606,enable,5,2/24/2018
8988,641607,enable,5,2/24/2018
8989,641608,enable,5,2/24/2018
8990,641652,enable,5,2/24/2018
8991,641654,enable,5,2/24/2018
8992,620004,enable,5,2/24/2018
8993,620007,enable,5,2/24/2018
8994,620010,enable,5,2/24/2018
8995,620011,enable,5,2/24/2018
8996,620012,enable,5,2/24/2018
8997,620013,enable,5,2/24/2018
8998,620014,enable,5,2/24/2018
8999,620015,enable,5,2/24/2018
9000,620016,enable,5,2/24/2018
9001,620019,enable,5,2/24/2018
9002,620020,enable,5,2/24/2018
9003,620021,enable,5,2/24/2018
9004,620022,enable,5,2/24/2018
9005,620023,enable,5,2/24/2018
9006,620024,enable,5,2/24/2018
9007,602102,enable,5,2/24/2018
9008,625001,enable,5,2/24/2018
9009,625010,enable,5,2/24/2018
9010,638108,enable,5,2/24/2018
9011,638301,enable,5,2/24/2018
9012,638102,enable,5,2/24/2018
9013,637211,enable,5,2/24/2018
9014,613003,enable,5,2/24/2018
9015,613010,enable,5,2/24/2018
9016,639136,enable,5,2/24/2018
9017,632006,enable,5,2/24/2018
9018,632007,enable,5,2/24/2018
9019,632014,enable,5,2/24/2018
9020,603203,enable,5,2/24/2018
9021,641666,enable,5,2/24/2018
9022,613204,enable,5,2/24/2018
9023,613104,enable,5,2/24/2018
9024,613402,enable,5,2/24/2018
9025,613403,enable,5,2/24/2018
9026,600060,enable,5,2/24/2018
9027,600011,enable,5,2/24/2018
9028,624414,enable,5,2/24/2018
9029,625009,enable,5,2/24/2018
9030,630611,enable,5,2/24/2018
9031,625104,enable,5,2/24/2018
9032,638054,enable,5,2/24/2018
9033,638055,enable,5,2/24/2018
9034,638058,enable,5,2/24/2018
9035,630101,enable,5,2/24/2018
9036,638115,enable,5,2/24/2018
9037,638116,enable,5,2/24/2018
9038,638153,enable,5,2/24/2018
9039,638154,enable,5,2/24/2018
9040,638312,enable,5,2/24/2018
9041,637207,enable,5,2/24/2018
9042,638151,enable,5,2/24/2018
9043,639109,enable,5,2/24/2018
9044,639117,enable,5,2/24/2018
9045,639205,enable,5,2/24/2018
9046,639207,enable,5,2/24/2018
9047,641670,enable,5,2/24/2018
9048,641665,enable,5,2/24/2018
9049,641406,enable,5,2/24/2018
9050,638113,enable,5,2/24/2018
9051,638182,enable,5,2/24/2018
9052,639111,enable,5,2/24/2018
9053,639113,enable,5,2/24/2018
9054,600001,enable,5,2/24/2018
9055,600026,enable,5,2/24/2018
9056,639001,enable,5,2/24/2018
9057,639002,enable,5,2/24/2018
9058,639004,enable,5,2/24/2018
9059,639005,enable,5,2/24/2018
9060,639006,enable,5,2/24/2018
9061,641010,enable,5,2/24/2018
9062,641109,enable,5,2/24/2018
9063,641047,enable,5,2/24/2018
9064,607006,enable,5,2/24/2018
9065,600039,enable,5,2/24/2018
9066,600051,enable,5,2/24/2018
9067,600038,enable,5,2/24/2018
9068,600083,enable,5,2/24/2018
9069,635113,enable,5,2/24/2018
9070,635118,enable,5,2/24/2018
9071,635119,enable,5,2/24/2018
9072,641038,enable,5,2/24/2018
9073,641039,enable,5,2/24/2018
9074,639003,enable,5,2/24/2018
9075,631561,enable,5,2/24/2018
9076,631503,enable,5,2/24/2018
9077,600004,enable,5,2/24/2018
9078,600005,enable,5,2/24/2018
9079,600014,enable,5,2/24/2018
9080,600028,enable,5,2/24/2018
9081,600086,enable,5,2/24/2018
9082,635103,enable,5,2/24/2018
9083,600043,enable,5,2/24/2018
9084,602106,enable,5,2/24/2018
9085,600088,enable,5,2/24/2018
9086,600061,enable,5,2/24/2018
9087,600027,enable,5,2/24/2018
9088,607004,enable,5,2/24/2018
9089,607003,enable,5,2/24/2018
9090,607002,enable,5,2/24/2018
9091,607001,enable,5,2/24/2018
9092,625002,enable,5,2/24/2018
9093,625003,enable,5,2/24/2018
9094,625004,enable,5,2/24/2018
9095,625005,enable,5,2/24/2018
9096,625006,enable,5,2/24/2018
9097,625007,enable,5,2/24/2018
9098,625008,enable,5,2/24/2018
9099,625011,enable,5,2/24/2018
9100,625012,enable,5,2/24/2018
9101,625014,enable,5,2/24/2018
9102,625016,enable,5,2/24/2018
9103,625017,enable,5,2/24/2018
9104,625018,enable,5,2/24/2018
9105,625019,enable,5,2/24/2018
9106,625020,enable,5,2/24/2018
9107,625107,enable,5,2/24/2018
9108,625122,enable,5,2/24/2018
9109,625706,enable,5,2/24/2018
9110,600119,enable,5,2/24/2018
9111,638001,enable,5,2/24/2018
9112,607005,enable,5,2/24/2018
9113,641008,enable,5,2/24/2018
9114,641042,enable,5,2/24/2018
9115,641105,enable,5,2/24/2018
9116,641112,enable,5,2/24/2018
9117,602105,enable,5,2/24/2018
9118,641021,enable,5,2/24/2018
9119,600063,enable,5,2/24/2018
9120,603202,enable,5,2/24/2018
9121,600013,enable,5,2/24/2018
9122,600019,enable,5,2/24/2018
9123,600021,enable,5,2/24/2018
9124,600079,enable,5,2/24/2018
9125,600081,enable,5,2/24/2018
9126,600104,enable,5,2/24/2018
9127,600108,enable,5,2/24/2018
9128,605401,enable,5,2/24/2018
9129,605103,enable,5,2/24/2018
9130,605108,enable,5,2/24/2018
9131,603210,enable,5,2/24/2018
9132,600124,enable,5,2/24/2018
9133,602108,enable,5,2/24/2018
9134,631402,enable,5,2/24/2018
9135,605203,enable,5,2/24/2018
9136,605652,enable,5,2/24/2018
9137,605601,enable,5,2/24/2018
9138,631502,enable,5,2/24/2018
9139,631501,enable,5,2/24/2018
9140,607402,enable,5,2/24/2018
9141,603048,enable,5,2/24/2018
9142,641107,enable,5,2/24/2018
9143,641407,enable,5,2/24/2018
9144,641065,enable,5,2/24/2018
9145,641064,enable,5,2/24/2018
9146,641049,enable,5,2/24/2018
9147,641040,enable,5,2/24/2018
9148,624002,enable,5,2/24/2018
9149,624009,enable,5,2/24/2018
9150,624007,enable,5,2/24/2018
9151,624008,enable,5,2/24/2018
9152,624010,enable,5,2/24/2018
9153,638012,enable,5,2/24/2018
9154,639206,enable,5,2/24/2018
9155,625105,enable,5,2/24/2018
9156,625502,enable,5,2/24/2018
9157,625106,enable,5,2/24/2018
9158,635803,enable,5,2/24/2018
9159,632106,enable,5,2/24/2018
9160,632209,enable,5,2/24/2018
9161,632202,enable,5,2/24/2018
9162,632114,enable,5,2/24/2018
9163,632052,enable,5,2/24/2018
9164,632053,enable,5,2/24/2018
9165,605302,enable,5,2/24/2018
9166,605402,enable,5,2/24/2018
9167,605105,enable,5,2/24/2018
9168,605301,enable,5,2/24/2018
9169,638056,enable,5,2/24/2018
9170,638057,enable,5,2/24/2018
9171,638112,enable,5,2/24/2018
9172,602001,enable,5,2/24/2018
9173,631210,enable,5,2/24/2018
9174,602002,enable,5,2/24/2018
9175,641658,enable,5,2/24/2018
9176,638211,enable,5,2/24/2018
9177,632204,enable,5,2/24/2018
9178,600129,enable,5,2/24/2018
9179,632001,enable,5,2/24/2018
9180,632002,enable,5,2/24/2018
9181,632003,enable,5,2/24/2018
9182,632004,enable,5,2/24/2018
9183,641402,enable,5,2/24/2018
9184,637002,enable,5,2/24/2018
9185,631605,enable,5,2/24/2018
9186,600115,enable,5,2/24/2018
9187,602117,enable,5,2/24/2018
9188,600116,enable,5,2/24/2018
9189,600125,enable,5,2/24/2018
9190,600054,enable,5,2/24/2018
9191,600071,enable,5,2/24/2018
9192,613501,enable,5,2/24/2018
9193,620026,enable,5,2/24/2018
9194,602024,enable,5,2/24/2018
9195,631551,enable,5,2/24/2018
9196,608602,enable,5,2/24/2018
9197,600087,enable,5,2/24/2018
9198,600089,enable,5,2/24/2018
9199,600029,enable,5,2/24/2018
9200,600030,enable,5,2/24/2018
9201,600040,enable,5,2/24/2018
9202,600102,enable,5,2/24/2018
9203,639104,enable,5,2/24/2018
9204,639105,enable,5,2/24/2018
9205,607401,enable,5,2/24/2018
9206,600067,enable,5,2/24/2018
9207,600127,enable,5,2/24/2018
9208,613401,enable,5,2/24/2018
9209,624305,enable,5,2/24/2018
9210,625013,enable,5,2/24/2018
9211,641408,enable,5,2/24/2018
9212,600099,enable,5,2/24/2018
9213,600118,enable,5,2/24/2018
9214,600110,enable,5,2/24/2018
9215,603106,enable,5,2/24/2018
9216,600076,enable,5,2/24/2018
9217,600044,enable,5,2/24/2018
9218,600056,enable,5,2/24/2018
9219,600072,enable,5,2/24/2018
9220,600109,enable,5,2/24/2018
9221,600122,enable,5,2/24/2018
9222,600077,enable,5,2/24/2018
9223,600003,enable,5,2/24/2018
9224,600007,enable,5,2/24/2018
9225,600010,enable,5,2/24/2018
9226,600012,enable,5,2/24/2018
9227,600084,enable,5,2/24/2018
9228,600112,enable,5,2/24/2018
9229,600057,enable,5,2/24/2018
9230,600068,enable,5,2/24/2018
9231,600065,enable,5,2/24/2018
9232,600020,enable,5,2/24/2018
9233,600041,enable,5,2/24/2018
9234,600090,enable,5,2/24/2018
9235,641114,enable,5,2/24/2018
9236,600106,enable,5,2/24/2018
9237,600055,enable,5,2/24/2018
9238,600062,enable,5,2/24/2018
9239,600002,enable,5,2/24/2018
9240,600006,enable,5,2/24/2018
9241,600008,enable,5,2/24/2018
9242,600031,enable,5,2/24/2018
9243,600105,enable,5,2/24/2018
9244,600035,enable,5,2/24/2018
9245,600018,enable,5,2/24/2018
9246,603103,enable,5,2/24/2018
9247,641001,enable,5,2/24/2018
9248,641002,enable,5,2/24/2018
9249,641003,enable,5,2/24/2018
9250,641007,enable,5,2/24/2018
9251,641011,enable,5,2/24/2018
9252,641013,enable,5,2/24/2018
9253,641017,enable,5,2/24/2018
9254,641019,enable,5,2/24/2018
9255,641020,enable,5,2/24/2018
9256,641022,enable,5,2/24/2018
9257,641025,enable,5,2/24/2018
9258,641026,enable,5,2/24/2018
9259,641029,enable,5,2/24/2018
9260,641030,enable,5,2/24/2018
9261,641031,enable,5,2/24/2018
9262,641034,enable,5,2/24/2018
9263,641041,enable,5,2/24/2018
9264,641043,enable,5,2/24/2018
9265,641046,enable,5,2/24/2018
9266,635109,enable,5,2/24/2018
9267,635110,enable,5,2/24/2018
9268,635114,enable,5,2/24/2018
9269,635126,enable,5,2/24/2018
9270,600032,enable,5,2/24/2018
9271,600114,enable,5,2/24/2018
9272,600117,enable,5,2/24/2018
9273,600015,enable,5,2/24/2018
9274,600078,enable,5,2/24/2018
9275,600092,enable,5,2/24/2018
9276,600093,enable,5,2/24/2018
9277,600111,enable,5,2/24/2018
9278,600037,enable,5,2/24/2018
9279,600049,enable,5,2/24/2018
9280,600050,enable,5,2/24/2018
9281,600053,enable,5,2/24/2018
9282,600058,enable,5,2/24/2018
9283,600080,enable,5,2/24/2018
9284,600095,enable,5,2/24/2018
9285,600098,enable,5,2/24/2018
9286,600101,enable,5,2/24/2018
9287,600107,enable,5,2/24/2018
9288,600023,enable,5,2/24/2018
9289,600045,enable,5,2/24/2018
9290,600046,enable,5,2/24/2018
9291,600047,enable,5,2/24/2018
9292,600059,enable,5,2/24/2018
9293,600064,enable,5,2/24/2018
9294,600073,enable,5,2/24/2018
9295,600074,enable,5,2/24/2018
9296,600075,enable,5,2/24/2018
9297,600017,enable,5,2/24/2018
9298,600024,enable,5,2/24/2018
9299,600033,enable,5,2/24/2018
9300,600034,enable,5,2/24/2018
9301,600094,enable,5,2/24/2018
9302,600025,enable,5,2/24/2018
9303,600036,enable,5,2/24/2018
9304,600085,enable,5,2/24/2018
9305,600096,enable,5,2/24/2018
9306,600097,enable,5,2/24/2018
9307,600113,enable,5,2/24/2018
9308,600022,enable,5,2/24/2018
9309,600123,enable,5,2/24/2018
9310,602103,enable,5,2/24/2018
9311,602107,enable,5,2/24/2018
9312,603001,enable,5,2/24/2018
9313,603002,enable,5,2/24/2018
9314,603102,enable,5,2/24/2018
9315,603127,enable,5,2/24/2018
9316,603209,enable,5,2/24/2018
9317,600048,enable,5,2/24/2018
9318,600009,enable,5,2/24/2018
9319,600100,enable,5,2/24/2018
9320,600091,enable,5,2/24/2018
9321,600016,enable,5,2/24/2018
9322,608801,enable,5,2/24/2018
9323,607105,enable,5,2/24/2018
9324,607104,enable,5,2/24/2018
9325,607102,enable,5,2/24/2018
9326,607109,enable,5,2/24/2018
9327,641032,enable,5,2/24/2018
9328,641024,enable,5,2/24/2018
9329,605602,enable,5,2/24/2018
9330,624001,enable,5,2/24/2018
9331,624003,enable,5,2/24/2018
9332,624004,enable,5,2/24/2018
9333,624005,enable,5,2/24/2018
9334,624307,enable,5,2/24/2018
9335,624709,enable,5,2/24/2018
9336,624006,enable,5,2/24/2018
9337,635105,enable,5,2/24/2018
9338,632058,enable,5,2/24/2018
9339,631552,enable,5,2/24/2018
9340,626003,enable,5,2/24/2018
9341,626004,enable,5,2/24/2018
9342,626005,enable,5,2/24/2018
9343,626125,enable,5,2/24/2018
9344,628001,enable,5,2/24/2018
9345,628004,enable,5,2/24/2018
9346,628003,enable,5,2/24/2018
9347,628002,enable,5,2/24/2018
9348,628005,enable,5,2/24/2018
9349,628006,enable,5,2/24/2018
9350,628007,enable,5,2/24/2018
9351,628008,enable,5,2/24/2018
9352,606601,enable,5,2/24/2018
9353,606604,enable,5,2/24/2018
9354,606603,enable,5,2/24/2018
9355,624101,enable,5,2/24/2018
9356,612002,enable,5,2/24/2018
9357,612501,enable,5,2/24/2018
9358,612503,enable,5,2/24/2018
9359,612101,enable,5,2/24/2018
9360,612103,enable,5,2/24/2018
9361,612104,enable,5,2/24/2018
9362,612006,enable,5,2/24/2018
9363,638052,enable,5,2/24/2018
9364,638053,enable,5,2/24/2018
9365,638051,enable,5,2/24/2018
9366,642001,enable,5,2/24/2018
9367,642002,enable,5,2/24/2018
9368,642003,enable,5,2/24/2018
9369,642004,enable,5,2/24/2018
